"filter_key","wh_name","dc_blinkit_internal_city","place_of_supply","item_id","frontend_inv_qty","backend_inv_qty","drr_7_be","drr_7_fe_be","doi_be","doi_fe_be","po_number","po_state","units_ordered","remaining_quantity","total_amount"
hyderabad-10252336,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10252336",2,11,3.5714285714285716,3.5714285714285716,3.0799999999999996,3.6399999999999997,"6769710094450",Scheduled,24,24,48703.2
delhi-10324645,CPC - DELHI MUNDKA (HP),delhi,delhi,"10324645",1,0,0.0,0.6910714285714286,0.0,0.0,"","",0,0,0.0
delhi-10249574,CPC-DEL5,delhi,delhi,"10249574",2,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
hyderabad-10216726,HYDERABAD H4 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10216726",0,130,0.0,0.0,0.0,0.0,"","",0,0,0.0
gurgaon-10216715,CPC - GURGAON1 (HP),gurgaon,gurgaon,"10216715",3,0,0.7621854615486242,2.937770072709396,0.0,3.9360498872604284,"","",0,0,0.0
jamnagar-10291036,CPC - JAMNAGAR KHODIYAR COLONY (HP),jamnagar,jamnagar,"10291036",1,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
lucknow-10216722,LUCKNOW L5 - FEEDER WAREHOUSE,lucknow,lucknow,"10216722",206,0,23.973412232655196,39.807386348501396,0.0,8.592852698682531,"2940310043566",Scheduled,72,72,1872.0
farukhnagar-10176797,FARUKHNAGAR - SR FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10176797",124,360,105.79502797648561,99.86453011492108,3.4028064161958054,4.574884181774361,"1735210076132",Scheduled,360,360,13608.0
goa-10252336,GOA G2 - FEEDER WAREHOUSE,goa,goa,"10252336",11,1,0.7922867323412282,2.318611987381704,1.2621693121693123,15.146031746031747,"41315210039674",Scheduled,12,12,24351.6
hyderabad-10216726,SUPER STORE HYDERABAD H2 - WAREHOUSE,hyderabad,hyderabad,"10216726",0,1,0.0,0.0,0.0,0.0,"","",0,0,0.0
solapur-10199527,CPC - SOLAPUR KONARK NAGAR(HP),solapur,solapur,"10199527",0,2,0.17881127624743812,0.5219013985593034,11.18497693194925,11.18497693194925,"","",0,0,0.0
farukhnagar-10176795,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10176795",1369,700,227.7981798941799,289.96538488380213,3.0728954916372646,9.082601103139286,"5383910068788",Scheduled,180,180,6804.0
indore-10216709,INDORE I2 - FEEDER WAREHOUSE,indore,indore,"10216709",158,87,24.31510484388848,9.82772376127806,3.5780228199125843,10.076041274466473,"","",0,0,0.0
noida-10258187,CPC-NOIDA2-FRZ(HP),noida,noida,"10258187",6,0,0.08340461933276304,0.08632297334685972,0.0,71.93846153846154,"","",0,0,0.0
bhuj-10252336,CPC -  BHUJ CITY MALL (HP),bhuj,bhuj,"10252336",2,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
lucknow-10199527,LUCKNOW L5 - FEEDER WAREHOUSE,lucknow,lucknow,"10199527",159,0,3.703947865125504,24.156579019030612,0.0,42.92717008710177,"","",0,0,0.0
nagpur-10176797,NAGPUR N1 - FEEDER WAREHOUSE,nagpur,nagpur,"10176797",962,997,248.10399597198696,186.17383829701168,4.01847618815688,7.895882500099626,"2549710051216",Scheduled,180,180,6804.0
mumbai-10324645,MUMBAI M10 - FEEDER WAREHOUSE,mumbai,mumbai,"10324645",13,0,0.0,3.9166666666666674,0.0,0.0,"2273910094389",Scheduled,288,288,24120.0
gandhidham-10176793,CPC - GANDHIDHAM GAYATRI KUNJ (HP),gandhidham,gandhidham,"10176793",3,10,0.9587178476317673,0.20098163234326774,10.43059751594495,13.559776770728433,"","",0,0,0.0
dasna-10216722,SUPER STORE DASNA 2 - WAREHOUSE,dasna,dasna,"10216722",191,95,32.79007130402733,34.67992496909238,2.8972184634539646,8.722152426819305,"1724010051254",Scheduled,72,72,1872.0
dasna-10249574,SUPER STORE DASNA 2 - WAREHOUSE,dasna,dasna,"10249574",13,0,2.6676737160120845,3.523346167308365,0.0,4.873159682899208,"","",0,0,0.0
gandhidham-10265737,CPC - GANDHIDHAM GAYATRI KUNJ (HP),gandhidham,gandhidham,"10265737",1,0,0.0,0.14355228826632643,0.0,0.0,"","",0,0,0.0
farukhnagar-10216726,FARUKHNAGAR - SR FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10216726",116,137,121.39918533604884,159.0080353630898,1.1285083966648215,2.0840337544248166,"1735210076510",Scheduled,1584,1584,41184.0
ludhiana-10292367,LUDHIANA L2 - FEEDER WAREHOUSE,ludhiana,ludhiana,"10292367",531,247,57.88288093035549,51.86330291644302,4.267237498029679,13.44093430553478,"3226810044769",Scheduled,144,144,11095.2
bengaluru-10325396,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10325396",26,0,0.9125364431486882,7.311769991015274,0.0,28.49201277955271,"1736010087973",Scheduled,432,432,36180.0
noida-10260300,NOIDA N1 - FEEDER WAREHOUSE,noida,noida,"10260300",88,2,5.602868668758404,5.89931830099633,0.35696,16.063200000000002,"2867410094941",Scheduled,72,72,13608.0
mumbai-10249577,MUMBAI M12 - FEEDER WAREHOUSE,mumbai,mumbai,"10249577",28,0,0.0,1.9152542372881356,0.0,0.0,"50033210040195",Scheduled,24,24,18463.2
mumbai-10315341,MUMBAI M10 - FEEDER WAREHOUSE,mumbai,mumbai,"10315341",7,0,9.337602927721866,4.074039362699157,0.0,0.7496570644718793,"2273910094389",Scheduled,96,96,3120.0
kundli-10199527,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10199527",95,120,25.41393065357472,23.390553922761562,4.721819762387713,8.459927074277985,"2011710093998",Scheduled,180,180,6804.0
lucknow-10325396,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,lucknow,"10325396",1,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
visakhapatnam-10315546,VISAKHAPATNAM V1 - FEEDER WAREHOUSE,visakhapatnam,visakhapatnam,"10315546",70,18,8.506516059860164,6.410750781224069,2.116024924109283,10.345010740089828,"","",0,0,0.0
bhopal-10176797,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,bhopal,"10176797",508,36,108.11955874948504,95.22334024371744,0.33296473289733497,5.031467074893062,"27828910034302",Scheduled,180,180,6804.0
kundli-10252336,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10252336",2,0,0.15158474965548924,0.3743353420772776,0.0,13.193939393939392,"2011710094655",Scheduled,12,12,24351.6
junagadh-10292367,CPC -  JUNAGADH SONVATIKA(HP),junagadh,junagadh,"10292367",12,0,0.0,1.1373531341325223,0.0,0.0,"","",0,0,0.0
delhi-10325396,CPC - DELHI4 (HP),delhi,delhi,"10325396",97,0,8.293650793650793,15.073918765878,0.0,11.695693779904307,"","",0,0,0.0
ahmedabad-10297369,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10297369",98,2,3.6065573770491803,2.0396600566572234,0.5545454545454546,27.727272727272727,"2738110067259",Scheduled,20,20,20986.0
goa-10216715,CPC-GOA2-FRZ (HP),goa,goa,"10216715",22,15,0.7351421622572101,1.7463534524769615,20.404216721760857,50.330401247010116,"","",0,0,0.0
gandhidham-10176797,CPC - GANDHIDHAM GAYATRI KUNJ (HP),gandhidham,gandhidham,"10176797",14,0,0.0,2.645092784547707,0.0,0.0,"","",0,0,0.0
ahmedabad-10315543,CPC - AHMEDABAD2 (HP),ahmedabad,ahmedabad,"10315543",7,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
hyderabad-10260300,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10260300",222,64,12.857142857142858,12.857142857142858,4.977777777777778,22.244444444444444,"6769710094450",Scheduled,36,36,6804.0
bengaluru-10199527,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10199527",310,455,30.702021876035793,37.18813201466829,14.819870881374964,24.916925767586477,"49990010081045",Scheduled,180,180,6804.0
varanasi-10297369,VARANASI V2 - FEEDER WAREHOUSE,varanasi,varanasi,"10297369",2,0,0.15818234109864823,0.28328611898016987,0.0,12.643636363636366,"","",0,0,0.0
mumbai-10325396,MUMBAI M12 - FEEDER WAREHOUSE,mumbai,mumbai,"10325396",19,1,6.322580645161289,6.927835051546391,0.15816326530612249,3.1632653061224496,"50033210034102",Scheduled,144,144,12060.0
pune-10216726,PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10216726",286,27,89.37326645028033,96.13460903992083,0.30210376181137455,3.5021658313688975,"43886110063916",Scheduled,144,144,3744.0
kolkata-10199527,KOLKATA K4 - FEEDER WAREHOUSE,kolkata,kolkata,"10199527",254,62,25.489032258064515,23.653401797175867,2.4324187506327832,12.39748911612838,"2135610069660",Scheduled,180,180,6804.0
kolkata-10216709,KOLKATA K4 - FEEDER WAREHOUSE,kolkata,kolkata,"10216709",109,0,9.323308270676693,9.775789767961982,0.0,11.691129032258063,"2135610069122",Scheduled,72,72,1872.0
kundli-10315341,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10315341",88,230,24.760551437051124,22.31402429304683,9.288969213174843,12.84300960778087,"2011710094637",Scheduled,96,96,3120.0
mumbai-10315341,MUMBAI M10 - FEEDER WAREHOUSE,mumbai,mumbai,"10315341",7,0,9.337602927721866,4.074039362699157,0.0,0.7496570644718793,"2273910097415",Scheduled,48,48,1560.0
ahmedabad-10260300,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10260300",107,14,7.830432461292045,6.042363611050338,1.7878961435662468,15.452530955108275,"2738110067651",Scheduled,36,36,6804.0
goa-10324645,GOA G2 - FEEDER WAREHOUSE,goa,goa,"10324645",0,1,4.430107526881719,0.5098308813419495,0.2257281553398059,0.2257281553398059,"","",0,0,0.0
coimbatore-10216715,CPC - COIMBATORE1 (HP),coimbatore,coimbatore,"10216715",20,0,0.0,0.11753313081198677,0.0,0.0,"","",0,0,0.0
rajpura-10176795,RAJPURA R2 - FEEDER WAREHOUSE,rajpura,rajpura,"10176795",651,210,216.63806456406684,161.50883098448745,0.9693587339906107,3.9743708093615036,"43886010062987",Scheduled,180,180,6804.0
noida-10249576,CPC - NOIDA1 (HP),noida,noida,"10249576",17,2,0.2691015652919734,0.1663720724701723,7.432138114209828,70.60531208499337,"","",0,0,0.0
noida-10260300,CPC - NOIDA1 (HP),noida,noida,"10260300",32,2,0.2689376961004034,0.7865757734661774,7.4366666666666665,126.42333333333333,"","",0,0,0.0
surat-10216726,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"10216726",182,240,70.82627304610071,62.76575742061899,3.388573048927541,5.95824094436426,"51076110004079",Scheduled,72,72,1872.0
mumbai-10292367,MUMBAI M12 - FEEDER WAREHOUSE,mumbai,mumbai,"10292367",294,302,77.38905775075987,83.4470905562317,3.9023604728800914,7.701347158399121,"50033210034102",Scheduled,144,144,11095.2
ranchi-10315546,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"10315546",131,48,21.395176756617992,20.98063892036968,2.2434963050797214,8.366371637693128,"51024410014605",Scheduled,48,48,1560.0
bengaluru-10249577,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10249577",87,30,12.437017994858614,13.882352941176471,2.4121537825547743,9.40739975196362,"49990010081045",Scheduled,36,36,27694.8
ranchi-10291036,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"10291036",59,21,3.888930135867547,1.6653790024894841,5.399942726231386,20.57121038564338,"","",0,0,0.0
gurgaon-10260300,CPC - GURGAON1 (HP),gurgaon,gurgaon,"10260300",2,0,0.0,0.3932878867330887,0.0,0.0,"","",0,0,0.0
chennai-10216726,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"10216726",514,221,49.60593662707035,54.96504559270516,4.455111928667799,14.816774966383857,"8525210065574",Scheduled,72,72,1872.0
coimbatore-10315586,CPC - COIMBATORE1 (HP),coimbatore,coimbatore,"10315586",1,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
jaipur-10216722,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,jaipur,"10216722",240,18,47.68192488262911,54.870916888444384,0.37750153846153844,5.410855384615385,"6478710071825",Scheduled,144,144,3744.0
noida-10325396,CPC-NOIDA2,noida,noida,"10325396",17,0,2.199074074074074,2.209910930182731,0.0,7.730526315789474,"","",0,0,0.0
hyderabad-10315547,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10315547",282,346,35.285714285714285,35.285714285714285,9.805668016194332,17.79757085020243,"6769710095165",Scheduled,48,48,1560.0
bengaluru-10265740,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10265740",346,461,60.336902585531476,63.79878741947708,7.640431978530926,13.374899363718995,"49990010081779",Scheduled,180,180,6804.0
dehradun-10265737,DEHRADUN - FEEDER WAREHOUSE,dehradun,dehradun,"10265737",57,1,2.8814869295304106,8.03892814291428,0.3470430456413584,20.128496647198787,"2173110040606",Scheduled,36,36,6804.0
noida-10298083,CPC-NOIDA2-FRZ(HP),noida,noida,"10298083",3,0,0.33928571428571425,0.3402307998408276,0.0,8.842105263157896,"","",0,0,0.0
ahmedabad-10315543,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10315543",117,0,11.409206323204197,20.369231138500687,0.0,10.254876341577225,"2738110069320",Scheduled,48,48,1560.0
surat-10315341,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"10315341",17,0,3.875945721182127,5.174397067711684,0.0,4.386026333417063,"51076110004846",Scheduled,48,48,1560.0
pune-10176793,PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10176793",59,0,20.374258329529898,20.024844720496894,0.0,2.895810931899641,"","",0,0,0.0
mumbai-10325396,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,mumbai,"10325396",31,0,18.96774193548387,14.144329896907216,0.0,1.634353741496599,"5625710053542",Scheduled,144,144,12060.0
farukhnagar-10265737,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10265737",220,119,27.438004817911295,19.701283547257873,4.337050043898156,12.355125755306512,"5383910069593",Scheduled,108,108,20412.0
patna-10258761,PATNA P1 - FEEDER WAREHOUSE,patna,patna,"10258761",34,0,0.0,2.4849235193098766,0.0,0.0,"3292010040740",Scheduled,36,36,6804.0
mumbai-10216715,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,mumbai,"10216715",996,868,199.83673469387753,158.28189967575813,4.343545751633988,9.327614379084968,"5625710053542",Scheduled,72,72,1872.0
nellore-10216722,CPC - NELLORE RAMALINGA PURAM (HP),nellore,nellore,"10216722",1,6,0.13244979134063642,0.0,45.300184615384616,52.85021538461538,"","",0,0,0.0
bengaluru-10216722,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10216722",139,1,82.29864332988853,45.897670807453416,0.012150868587123213,1.70112160219725,"1736010088344",Scheduled,144,144,3744.0
solapur-10176794,CPC - SOLAPUR KONARK NAGAR(HP),solapur,solapur,"10176794",4,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
dasna-10315586,DASNA D3 - FEEDER WAREHOUSE,dasna,dasna,"10315586",60,10,2.5480769230769234,1.8142400730260155,3.924528301886792,27.471698113207545,"2576310067486",Scheduled,36,36,6804.0
varanasi-10216709,VARANASI V2 - FEEDER WAREHOUSE,varanasi,varanasi,"10216709",115,0,4.594980442939555,15.10928959216899,0.0,25.02731000231001,"51116810015115",Scheduled,144,144,4680.0
kolkata-10216715,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"10216715",157,3,37.874311629413675,38.55338820611117,0.0792093604064387,4.22449922167673,"48287510054379",Scheduled,144,144,3744.0
farukhnagar-10216709,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10216709",535,435,104.4057270124085,85.25068525672846,4.16643811070154,9.29067808593217,"5383910067675",Scheduled,144,144,3744.0
varanasi-10265737,VARANASI V2 - FEEDER WAREHOUSE,varanasi,varanasi,"10265737",98,0,4.510153454917165,6.364151446473804,0.0,21.728750690989493,"51116810014516",Scheduled,36,36,6804.0
pune-10258761,PUNE P2 - FEEDER WAREHOUSE,pune,pune,"10258761",99,18,9.272251308900524,6.776,1.9412761151891587,12.61829474872953,"","",0,0,0.0
bengaluru-10291036,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10291036",77,2,9.059233449477352,7.7909407665505235,0.22076923076923077,8.720384615384615,"1736010088344",Scheduled,120,120,92316.0
bidar-10249578,CPC - BIDAR DEVI NAGAR (HP),bidar,bidar,"10249578",3,0,0.1629940261898168,0.0,0.0,18.40558252427185,"","",0,0,0.0
coimbatore-10325396,COIMBATORE C1 - FEEDER WAREHOUSE,coimbatore,coimbatore,"10325396",188,66,8.285714285714285,6.763578274760384,7.965517241379311,30.655172413793107,"","",0,0,0.0
patna-10315546,PATNA P2 - FEEDER WAREHOUSE,patna,patna,"10315546",54,18,4.897691064767973,6.799281131601285,3.675201183979281,14.700804735917124,"50283910015973",Scheduled,48,48,1560.0
solapur-10176795,CPC - SOLAPUR MURARJI PETH(HP),solapur,solapur,"10176795",0,17,0.0,1.3152184933590185,0.0,0.0,"","",0,0,0.0
dasna-10315341,SUPER STORE DASNA 2 - WAREHOUSE,dasna,dasna,"10315341",152,180,19.555908162347592,18.034622373832374,9.20437949011067,16.976966615093012,"1724010050564",Scheduled,48,48,1560.0
nagpur-10260300,NAGPUR N1 - FEEDER WAREHOUSE,nagpur,nagpur,"10260300",97,42,11.346136831668062,11.668012490304102,3.7017004662568778,12.250865828802525,"2549710051002",Scheduled,36,36,6804.0
ranchi-10176795,RANCHI R1 - FEEDER WAREHOUSE,ranchi,ranchi,"10176795",136,44,32.011459893231525,31.126837676163436,1.3745077589948755,5.622986286797218,"2896610025019",Scheduled,180,180,6804.0
"",RAIPUR - FEEDER WAREHOUSE,raipur,raipur,"10176797",0,0,0.0,0.0,0.0,0.0,"52221610000014",Scheduled,180,180,6804.0
delhi-10291036,CPC-DEL5,delhi,delhi,"10291036",8,1,0.308989575211528,0.1166742389822808,3.236355140186915,29.127196261682236,"","",0,0,0.0
chennai-10297369,CPC-CHN3,chennai,chennai,"10297369",2,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
dasna-10297369,SUPER STORE DASNA 2 - WAREHOUSE,dasna,dasna,"10297369",72,42,6.584837545126355,3.0578059995620754,6.37828947368421,17.312499999999996,"","",0,0,0.0
dehradun-10176797,DEHRADUN - FEEDER WAREHOUSE,dehradun,dehradun,"10176797",471,257,85.37208770082849,80.57359559083784,3.010351590564488,8.527377268213803,"2173110040847",Scheduled,180,180,6804.0
dasna-10216709,DASNA D3 - FEEDER WAREHOUSE,dasna,dasna,"10216709",131,276,33.029589564110715,34.82891243821898,8.35614379840481,12.32228451431434,"2576310067109",Scheduled,216,216,5616.0
patna-10297369,PATNA P2 - FEEDER WAREHOUSE,patna,patna,"10297369",12,0,0.31636468219729647,0.1214083367057871,0.0,37.9309090909091,"","",0,0,0.0
pune-10315341,PUNE P2 - FEEDER WAREHOUSE,pune,pune,"10315341",40,0,19.870129870129873,19.607982893799,0.0,2.0130718954248366,"1723710058529",Scheduled,240,240,7800.0
dasna-10315586,SUPER STORE DASNA 2 - WAREHOUSE,dasna,dasna,"10315586",63,24,2.751923076923077,3.0237334550433594,8.721174004192871,31.61425576519916,"","",0,0,0.0
bhopal-10216715,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,bhopal,"10216715",636,93,128.60086891752795,121.66262385589499,0.7231677420441158,5.6687019779587144,"27828910034302",Scheduled,144,144,3744.0
bhopal-10265740,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,bhopal,"10265740",239,1,26.499925303921263,37.66638244136747,0.03773595542369425,9.05662930168662,"27828910033803",Scheduled,180,180,6804.0
"",KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10297369",0,0,0.0,0.0,0.0,0.0,"2011710095745",Scheduled,20,20,20986.0
goa-10216726,GOA G2 - FEEDER WAREHOUSE,goa,goa,"10216726",437,187,26.218918469239767,40.07114365375478,7.132254529087072,23.799608695991083,"41315210040395",Scheduled,72,72,1872.0
lucknow-10324645,LUCKNOW L5 - FEEDER WAREHOUSE,lucknow,lucknow,"10324645",26,0,0.0,4.75842155919153,0.0,0.0,"2940310044047",Scheduled,144,144,12060.0
kundli-10249578,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10249578",30,0,1.4189980929915527,1.9943167140273832,0.0,21.141677461139892,"2011710094041",Scheduled,24,24,18463.2
kolkata-10260300,KOLKATA K4 - FEEDER WAREHOUSE,kolkata,kolkata,"10260300",121,0,3.0650406504065035,4.051948051948052,0.0,39.477453580901866,"2135610069122",Scheduled,36,36,6804.0
rajpura-10260300,RAJPURA R2 - FEEDER WAREHOUSE,rajpura,rajpura,"10260300",144,9,14.861841202044085,8.959366733626364,0.605577726046632,10.294821342792742,"43886010062987",Scheduled,36,36,6804.0
"",RAIPUR - FEEDER WAREHOUSE,raipur,raipur,"10176793",0,0,0.0,0.0,0.0,0.0,"52221610000026",Scheduled,180,180,6804.0
visakhapatnam-10176794,VISAKHAPATNAM V1 - FEEDER WAREHOUSE,visakhapatnam,visakhapatnam,"10176794",127,2,6.447815796047811,8.234458190171212,0.31018255844496984,20.006775019700555,"2888510043803",Scheduled,180,180,6804.0
gurgaon-10325396,SUPER STORE GURGAON G7 ECOM - WAREHOUSE,gurgaon,gurgaon,"10325396",4,0,0.2692743764172335,0.6978666095313888,0.0,14.854736842105266,"","",0,0,0.0
bengaluru-10249577,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10249577",87,30,12.437017994858614,13.882352941176471,2.4121537825547743,9.40739975196362,"49990010078666",Scheduled,18,18,13847.4
lucknow-10216715,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,lucknow,"10216715",313,161,42.54022645595055,87.08482549685114,3.7846531016169336,11.142394845754202,"1735810061889",Scheduled,72,72,1872.0
bengaluru-10291036,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10291036",105,0,5.797909407665505,7.066202090592334,0.0,18.109975961538463,"49990010071488",Scheduled,168,168,129242.4
kundli-10216709,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10216709",85,31,27.712631244034355,27.396801415837526,1.1186234799221135,4.185816892611779,"2011710095241",Scheduled,72,72,1872.0
visakhapatnam-10258333,VISAKHAPATNAM V1 - FEEDER WAREHOUSE,visakhapatnam,visakhapatnam,"10258333",55,1,1.6147575250836117,2.1133118126607213,0.6192880258899678,34.6801294498382,"","",0,0,0.0
bengaluru-10176797,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10176797",748,1812,236.04973156258833,265.59705418200946,7.676348488113193,10.845172256936962,"49990010071488",Scheduled,540,540,20412.0
bhopal-10265737,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,bhopal,"10265737",101,13,8.268614667348135,10.249633382215706,1.5722101613146389,13.7870737222976,"","",0,0,0.0
ahmedabad-10315547,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10315547",149,203,91.13349482148038,73.53139566330997,2.2275015393369113,3.862465723382231,"2738110068008",Scheduled,96,96,3120.0
jamnagar-10265737,CPC - JAMNAGAR KHODIYAR COLONY (HP),jamnagar,jamnagar,"10265737",2,0,0.25056408082873133,0.0,0.0,7.981990049751245,"","",0,0,0.0
coimbatore-10292367,COIMBATORE C1 - FEEDER WAREHOUSE,coimbatore,coimbatore,"10292367",415,137,33.90297758447641,25.702162052939986,4.0409430014999606,16.281755743269915,"2883810040462",Scheduled,144,144,11095.2
goa-10291036,CPC-GOA2-FRZ (HP),goa,goa,"10291036",2,0,0.0,0.14274677164195576,0.0,0.0,"","",0,0,0.0
bengaluru-10216722,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10216722",83,815,0.5384023395413268,36.4375,1513.7378502001143,1667.8976558033162,"49990010071488",Scheduled,504,504,13104.0
noida-10216715,NOIDA N1 - FEEDER WAREHOUSE,noida,noida,"10216715",423,135,321.0325164042805,299.7443527311305,0.4205181503483364,1.738141688106457,"2867410093996",Scheduled,648,648,16848.0
bengaluru-10216709,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10216709",132,3,38.771202412363365,23.247386759581886,0.07737701730507485,3.481965778728368,"1736010087559",Scheduled,72,72,1872.0
coimbatore-10265737,CPC - COIMBATORE1 (HP),coimbatore,coimbatore,"10265737",1,1,0.0,0.11622276029055686,0.0,0.0,"","",0,0,0.0
gandhidham-10291036,CPC - GANDHIDHAM GAYATRI KUNJ (HP),gandhidham,gandhidham,"10291036",1,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
gurgaon-10216726,CPC - GURGAON1 (HP),gurgaon,gurgaon,"10216726",3,0,0.8138492871690425,0.9979583809398941,0.0,3.6861861861861875,"","",0,0,0.0
mumbai-10325396,MUMBAI M10 - FEEDER WAREHOUSE,mumbai,mumbai,"10325396",19,0,2.709677419354838,6.927835051546391,0.0,7.011904761904764,"2273910097633",Scheduled,144,144,12060.0
indore-10249574,INDORE I2 - FEEDER WAREHOUSE,indore,indore,"10249574",6,34,0.2155365963179165,0.3394625176803394,157.7458333333333,185.58333333333331,"50993810000789",Partially Scheduled,12,12,24351.6
bengaluru-10216715,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10216715",496,4920,281.64183118513057,330.31244930404597,17.468995920446048,19.23009794819833,"49990010081779",Scheduled,216,216,5616.0
satara-10315586,CPC - SATARA POWAI NAKA(HP),satara,satara,"10315586",0,0,0.0,0.12517225539733579,0.0,0.0,"","",0,0,0.0
noida-10292367,CPC-NOIDA2-FRZ(HP),noida,noida,"10292367",25,1,1.1186102214632176,1.7403746392258215,0.8939664422983123,23.24312749975612,"","",0,0,0.0
kolkata-10265740,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,kolkata,"10265740",136,58,3.7936701060249347,5.505543710021322,15.288625098921235,51.13781498604689,"27845210026298",Scheduled,180,180,6804.0
chennai-10315546,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"10315546",207,98,19.42125480153649,23.924747629244415,5.046017932489452,15.704443565400844,"8525210065574",Scheduled,48,48,1560.0
mumbai-10176795,MUMBAI M10 - FEEDER WAREHOUSE,mumbai,mumbai,"10176795",697,395,93.34757883853177,100.94720661240326,4.231497002008507,11.698214496691874,"2273910094687",Scheduled,180,180,6804.0
nagpur-10176793,NAGPUR N1 - FEEDER WAREHOUSE,nagpur,nagpur,"10176793",238,150,33.714910975050486,41.60319789505642,4.449070030497845,11.508261145554426,"2549710050594",Scheduled,180,180,6804.0
kolkata-10216726,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,kolkata,"10216726",158,86,22.287390029325515,17.6624821229938,3.8586842105263157,10.947894736842105,"27845210026389",Scheduled,72,72,1872.0
noida-10199527,NOIDA N1 - FEEDER WAREHOUSE,noida,noida,"10199527",184,118,43.116047867444,31.436904472191543,2.7368000045546674,7.004352554029742,"2867410093603",Scheduled,180,180,6804.0
jaipur-10176795,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,jaipur,"10176795",840,211,147.56875221481732,144.3452296461523,1.4298420013258983,7.122103997125683,"6478710071825",Scheduled,180,180,6804.0
jaipur-10176794,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,jaipur,"10176794",107,119,9.559782447612553,3.8427471554132326,12.447982017594855,23.64070534433981,"","",0,0,0.0
