"filter_key","dc_blinkit_warehouse_id","wh_name","dc_blinkit_internal_city","place_of_supply","variant_id","item_id","frontend_inv_qty","backend_inv_qty","drr_7_be","drr_7_fe_be","doi_be","doi_fe_be"
bhubaneswar-10176797,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"581442","10176797",234,237,48.52577897273465,43.85201322377488,4.884001967967666,9.706181126214222
bhubaneswar-10258333,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"708261","10258333",46,12,3.1402911117993186,3.1937007874015753,3.821301775147929,18.469625246548322
bhubaneswar-10258333,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"708261","10258333",46,12,3.1402911117993186,3.1937007874015753,3.821301775147929,18.469625246548322
bhubaneswar-10265740,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"719412","10265740",291,146,35.366614752937835,24.718995265098044,4.1281870210060765,12.356285809449695
bhubaneswar-10265740,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"719412","10265740",291,146,35.366614752937835,24.718995265098044,4.1281870210060765,12.356285809449695
bhubaneswar-10216726,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"650010","10216726",220,37,29.354947260933645,49.135830769316364,1.2604348994774246,8.754912680154003
bhubaneswar-10216726,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"650010","10216726",220,37,29.354947260933645,49.135830769316364,1.2604348994774246,8.754912680154003
bhubaneswar-10265791,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"719560","10265791",1,0,0.0,0.0,0.0,0.0
bhubaneswar-10265791,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"719560","10265791",1,0,0.0,0.0,0.0,0.0
bhubaneswar-10216709,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"649981","10216709",149,49,13.28273273557902,16.808833803400002,3.6889999200803762,14.906571105630908
bhubaneswar-10216709,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"649981","10216709",149,49,13.28273273557902,16.808833803400002,3.6889999200803762,14.906571105630908
bhubaneswar-10291036,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"757418","10291036",42,32,3.3815689261233817,1.8043979428976764,9.463063063063062,21.883333333333333
bhubaneswar-10291036,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"757418","10291036",42,32,3.3815689261233817,1.8043979428976764,9.463063063063062,21.883333333333333
bhubaneswar-10315547,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796934","10315547",108,54,11.096938097474107,11.95856426634591,4.866207193882745,14.598621581648235
bhubaneswar-10315547,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796934","10315547",108,54,11.096938097474107,11.95856426634591,4.866207193882745,14.598621581648235
bhubaneswar-10315543,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796930","10315543",107,48,9.698841027202157,11.536228932226694,4.949044928705946,15.98129091561295
bhubaneswar-10315543,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796930","10315543",107,48,9.698841027202157,11.536228932226694,4.949044928705946,15.98129091561295
bhubaneswar-10315341,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796627","10315341",81,10,12.666382831102071,15.371001739486339,0.7894913751892279,7.184371514221974
bhubaneswar-10315341,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796627","10315341",81,10,12.666382831102071,15.371001739486339,0.7894913751892279,7.184371514221974
bhubaneswar-10315546,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796933","10315546",102,24,6.824561021780283,11.805339388057787,3.5167097082735532,18.462725968436153
bhubaneswar-10315546,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796933","10315546",102,24,6.824561021780283,11.805339388057787,3.5167097082735532,18.462725968436153
bhubaneswar-10315586,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796973","10315586",36,1,1.350591167851248,1.5635109292059126,0.7404165107868811,27.3954108991146
bhubaneswar-10315586,2830948912,BHUBANESWAR B1 - FEEDER WAREHOUSE,bhubaneswar,bhubaneswar,"796973","10315586",36,1,1.350591167851248,1.5635109292059126,0.7404165107868811,27.3954108991146
surat-10325396,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"1368466","10325396",28,8,36.88371125442063,18.490418459131796,0.21689791314156798,0.9760406091370559
surat-10325396,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"1368466","10325396",28,8,36.88371125442063,18.490418459131796,0.21689791314156798,0.9760406091370559
surat-10176793,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"581438","10176793",103,73,15.965160135252669,22.252508876798984,4.572456485344529,11.024004676995029
surat-10176793,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"581438","10176793",103,73,15.965160135252669,22.252508876798984,4.572456485344529,11.024004676995029
surat-10258761,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"708957","10258761",32,12,3.045622688039458,2.6537386385115087,3.9400809716599183,14.446963562753034
surat-10258761,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"708957","10258761",32,12,3.045622688039458,2.6537386385115087,3.9400809716599183,14.446963562753034
surat-10176795,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"581440","10176795",175,248,34.7081314757143,49.30189548208819,7.145299659059105,12.187345789443555
surat-10176795,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"581440","10176795",175,248,34.7081314757143,49.30189548208819,7.145299659059105,12.187345789443555
surat-10249576,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"696715","10249576",16,2,0.788735168135493,1.2853532314357927,2.535705368289638,22.82134831460674
surat-10249576,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"696715","10249576",16,2,0.788735168135493,1.2853532314357927,2.535705368289638,22.82134831460674
surat-10258187,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"708073","10258187",22,21,0.6378169229202728,1.062439222958457,32.92480842911878,67.41746487867178
surat-10258187,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"708073","10258187",22,21,0.6378169229202728,1.062439222958457,32.92480842911878,67.41746487867178
surat-10265737,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"719409","10265737",42,3,5.342815321441987,7.62134639440441,0.5615017213790429,8.422525820685644
surat-10265737,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"719409","10265737",42,3,5.342815321441987,7.62134639440441,0.5615017213790429,8.422525820685644
surat-10249578,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"696717","10249578",33,4,3.7173031828840455,1.9305353420131377,1.0760488997555013,9.953452322738386
surat-10249578,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"696717","10249578",33,4,3.7173031828840455,1.9305353420131377,1.0760488997555013,9.953452322738386
surat-10176794,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"581439","10176794",73,0,9.306433961995992,8.453956410759867,0.0,7.844035674470457
surat-10176794,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"581439","10176794",73,0,9.306433961995992,8.453956410759867,0.0,7.844035674470457
surat-10216715,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"649989","10216715",417,888,131.6312344079099,135.97441020583616,6.746119217025583,9.914060335831515
surat-10216715,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"649989","10216715",417,888,131.6312344079099,135.97441020583616,6.746119217025583,9.914060335831515
surat-10252336,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"700334","10252336",12,0,0.0,1.0060315719604052,0.0,0.0
surat-10252336,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"700334","10252336",12,0,0.0,1.0060315719604052,0.0,0.0
surat-10199527,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"624551","10199527",94,147,11.705955280442447,9.26366768920452,12.55771071034229,20.587811436683616
surat-10199527,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"624551","10199527",94,147,11.705955280442447,9.26366768920452,12.55771071034229,20.587811436683616
surat-10216722,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"650002","10216722",98,83,19.5940123419075,23.30081420772357,4.235987941197747,9.237515871768581
surat-10216722,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"650002","10216722",98,83,19.5940123419075,23.30081420772357,4.235987941197747,9.237515871768581
surat-10260300,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"711067","10260300",38,15,4.211785306671253,3.9952425690127336,3.5614350941014887,12.583737332491927
surat-10260300,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"711067","10260300",38,15,4.211785306671253,3.9952425690127336,3.5614350941014887,12.583737332491927
surat-10249574,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"696713","10249574",9,0,2.2840776872818402,1.2852295547399768,0.0,3.94032131661442
surat-10249574,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"696713","10249574",9,0,2.2840776872818402,1.2852295547399768,0.0,3.94032131661442
surat-10249577,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"696716","10249577",14,0,0.6210878379640875,1.3800704302434865,0.0,22.54109506618532
surat-10249577,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"696716","10249577",14,0,0.6210878379640875,1.3800704302434865,0.0,22.54109506618532
surat-10176797,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"581442","10176797",300,383,60.514500836586734,51.739065961863886,6.329061542360774,11.286551001129006
surat-10176797,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"581442","10176797",300,383,60.514500836586734,51.739065961863886,6.329061542360774,11.286551001129006
surat-10258333,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"708261","10258333",35,15,3.1402911117993186,3.326771653543308,4.7766272189349115,15.922090729783038
surat-10258333,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"708261","10258333",35,15,3.1402911117993186,3.326771653543308,4.7766272189349115,15.922090729783038
surat-10265740,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"719412","10265740",131,219,15.677983859549764,19.52592903293459,13.968632826892653,22.324299038412914
surat-10265740,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"719412","10265740",131,219,15.677983859549764,19.52592903293459,13.968632826892653,22.324299038412914
surat-10216726,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"650010","10216726",206,133,58.48750855776931,70.69673567720649,2.2739898361140343,5.796109431899681
surat-10216726,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"650010","10216726",206,133,58.48750855776931,70.69673567720649,2.2739898361140343,5.796109431899681
surat-10216709,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"649981","10216709",103,106,29.228930108240284,22.663596139415738,3.6265439620082516,7.150449887355893
surat-10216709,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"649981","10216709",103,106,29.228930108240284,22.663596139415738,3.6265439620082516,7.150449887355893
surat-10292367,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"759656","10292367",157,165,28.53471143310383,38.27585635359116,5.782431001162303,11.284501711359162
surat-10292367,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"759656","10292367",157,165,28.53471143310383,38.27585635359116,5.782431001162303,11.284501711359162
surat-10291036,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"757418","10291036",14,1,0.0,0.32807235325412304,0.0,0.0
surat-10291036,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"757418","10291036",14,1,0.0,0.32807235325412304,0.0,0.0
surat-10315547,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796934","10315547",33,0,13.40007619317628,18.460625165260762,0.0,2.4626725642653127
surat-10315547,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796934","10315547",33,0,13.40007619317628,18.460625165260762,0.0,2.4626725642653127
surat-10315543,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796930","10315543",55,7,10.314640457500706,12.798003971688988,0.6786470191415802,6.010873598111139
surat-10315543,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796930","10315543",55,7,10.314640457500706,12.798003971688988,0.6786470191415802,6.010873598111139
surat-10315341,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796627","10315341",14,0,0.46999565236000257,5.032173188522313,0.0,29.787509585889573
surat-10315341,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796627","10315341",14,0,0.46999565236000257,5.032173188522313,0.0,29.787509585889573
surat-10298083,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"767792","10298083",2,1,1.0985603543743079,1.1459376203311513,0.9102822580645161,2.7308467741935485
surat-10298083,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"767792","10298083",2,1,1.0985603543743079,1.1459376203311513,0.9102822580645161,2.7308467741935485
surat-10297369,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"766912","10297369",5,0,3.7203450754852616,2.4779142426201246,0.0,1.3439613526570051
surat-10297369,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"766912","10297369",5,0,3.7203450754852616,2.4779142426201246,0.0,1.3439613526570051
surat-10315546,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796933","10315546",34,0,12.25893368727199,20.898641349129328,0.0,2.7734875534322354
surat-10315546,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796933","10315546",34,0,12.25893368727199,20.898641349129328,0.0,2.7734875534322354
surat-10315586,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796973","10315586",24,8,1.350591167851248,1.0423406194706084,5.923332086295049,23.693328345180195
surat-10315586,2868928596,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"796973","10315586",24,8,1.350591167851248,1.0423406194706084,5.923332086295049,23.693328345180195
ranchi-10176793,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"581438","10176793",151,96,10.740198636442704,13.780223387008546,8.93838217053651,22.997712459609563
ranchi-10176793,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"581438","10176793",151,96,10.740198636442704,13.780223387008546,8.93838217053651,22.997712459609563
ranchi-10258761,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"708957","10258761",79,2,5.752842855185643,2.7520252547526756,0.34765420338175745,14.079995236961178
ranchi-10258761,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"708957","10258761",79,2,5.752842855185643,2.7520252547526756,0.34765420338175745,14.079995236961178
ranchi-10176795,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"581440","10176795",340,350,25.636688021834427,47.75314483867181,13.65230952227174,26.91455305819286
ranchi-10176795,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"581440","10176795",340,350,25.636688021834427,47.75314483867181,13.65230952227174,26.91455305819286
ranchi-10249576,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"696715","10249576",14,16,2.6291172271183103,1.687026116259478,6.085692883895131,11.41067415730337
ranchi-10249576,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"696715","10249576",14,16,2.6291172271183103,1.687026116259478,6.085692883895131,11.41067415730337
ranchi-10258187,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"708073","10258187",59,2,1.041767640769779,0.6610732942852621,1.9198139025725236,58.55432402846197
ranchi-10258187,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"708073","10258187",59,2,1.041767640769779,0.6610732942852621,1.9198139025725236,58.55432402846197
ranchi-10265737,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"719409","10265737",71,0,4.6912524773636965,3.899293504113884,0.0,15.13455102717031
ranchi-10265737,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"719409","10265737",71,0,4.6912524773636965,3.899293504113884,0.0,15.13455102717031
ranchi-10249578,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"696717","10249578",44,15,1.4571828476905455,0.8043897258388074,10.29383513796717,40.4890848760042
ranchi-10249578,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"696717","10249578",44,15,1.4571828476905455,0.8043897258388074,10.29383513796717,40.4890848760042
ranchi-10176794,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"581439","10176794",169,241,5.651852588792086,10.19171411741606,42.64088565896346,72.5425855608922
ranchi-10176794,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"581439","10176794",169,241,5.651852588792086,10.19171411741606,42.64088565896346,72.5425855608922
ranchi-10216715,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"649989","10216715",346,178,55.79644188156811,88.86214976832109,3.1901675805388736,9.391279843833537
ranchi-10216715,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"649989","10216715",346,178,55.79644188156811,88.86214976832109,3.1901675805388736,9.391279843833537
ranchi-10252336,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"700334","10252336",13,0,2.9721203853695966,0.718593979971718,0.0,4.373981640849111
ranchi-10252336,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"700334","10252336",13,0,2.9721203853695966,0.718593979971718,0.0,4.373981640849111
ranchi-10199527,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"624551","10199527",191,79,15.506590111754928,13.986321805269569,5.094608126651471,17.41195182526452
ranchi-10199527,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"624551","10199527",191,79,15.506590111754928,13.986321805269569,5.094608126651471,17.41195182526452
ranchi-10216722,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"650002","10216722",82,0,21.771124824341666,10.455493554747754,0.0,3.7664567477155875
ranchi-10216722,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"650002","10216722",82,0,21.771124824341666,10.455493554747754,0.0,3.7664567477155875
ranchi-10260300,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"711067","10260300",66,33,3.124872969465768,3.300417774401823,10.560429279031371,31.681287837094114
ranchi-10260300,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"711067","10260300",66,33,3.124872969465768,3.300417774401823,10.560429279031371,31.681287837094114
ranchi-10249574,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"696713","10249574",7,0,0.1779800795284551,1.606536943424971,0.0,39.330244252873555
ranchi-10249574,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"696713","10249574",7,0,0.1779800795284551,1.606536943424971,0.0,39.330244252873555
ranchi-10249577,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"696716","10249577",53,36,1.242175675928175,1.1709688499035642,28.981407942238267,71.64848074608905
ranchi-10249577,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"696716","10249577",53,36,1.242175675928175,1.1709688499035642,28.981407942238267,71.64848074608905
ranchi-10176797,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"581442","10176797",448,225,76.49946332172284,68.90129271994556,2.9411971042692118,8.797447338547464
ranchi-10176797,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"581442","10176797",448,225,76.49946332172284,68.90129271994556,2.9411971042692118,8.797447338547464
ranchi-10258333,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"708261","10258333",66,17,2.0935274078662123,1.8534870641169856,8.12026627218935,39.64600591715977
ranchi-10258333,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"708261","10258333",66,17,2.0935274078662123,1.8534870641169856,8.12026627218935,39.64600591715977
ranchi-10265740,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"719412","10265740",237,154,16.103355514653828,19.560549474482343,9.563224252228808,24.28065378325626
ranchi-10265740,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"719412","10265740",237,154,16.103355514653828,19.560549474482343,9.563224252228808,24.28065378325626
ranchi-10216726,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"650010","10216726",347,68,45.514993985387015,49.690314970706225,1.4940131601869924,9.117874433494144
ranchi-10216726,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"650010","10216726",347,68,45.514993985387015,49.690314970706225,1.4940131601869924,9.117874433494144
ranchi-10265791,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"719560","10265791",15,0,0.0,0.10406811731315042,0.0,0.0
ranchi-10265791,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"719560","10265791",15,0,0.0,0.10406811731315042,0.0,0.0
ranchi-10216709,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"649981","10216709",158,86,9.915928951907949,10.792188637817018,8.67291409782162,24.606872556610174
ranchi-10216709,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"649981","10216709",158,86,9.915928951907949,10.792188637817018,8.67291409782162,24.606872556610174
ranchi-10292367,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"759656","10292367",189,144,21.63416030222251,21.264364640883976,6.656140011369272,15.392323776291441
ranchi-10292367,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"759656","10292367",189,144,21.63416030222251,21.264364640883976,6.656140011369272,15.392323776291441
ranchi-10291036,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"757418","10291036",57,21,2.3410861796238795,1.8043979428976764,8.970195195195195,33.31786786786787
ranchi-10291036,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"757418","10291036",57,21,2.3410861796238795,1.8043979428976764,8.970195195195195,33.31786786786787
ranchi-10315547,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796934","10315547",111,209,10.468809525918969,12.987784961400271,19.964065587644136,30.566990373426428
ranchi-10315547,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796934","10315547",111,209,10.468809525918969,12.987784961400271,19.964065587644136,30.566990373426428
ranchi-10315543,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796930","10315543",127,125,9.698841027202157,4.32608584958501,12.888137835171733,25.982485875706214
ranchi-10315543,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796930","10315543",127,125,9.698841027202157,4.32608584958501,12.888137835171733,25.982485875706214
ranchi-10315341,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796627","10315341",110,129,12.337385874450069,6.938299396295916,10.456023773006134,19.372013036809815
ranchi-10315341,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796627","10315341",110,129,12.337385874450069,6.938299396295916,10.456023773006134,19.372013036809815
ranchi-10315546,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796933","10315546",133,28,18.072448631751488,20.8667350264589,1.54931966168695,8.908588054699964
ranchi-10315546,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796933","10315546",133,28,18.072448631751488,20.8667350264589,1.54931966168695,8.908588054699964
ranchi-10315586,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796973","10315586",59,16,0.7366860915552262,0.6080320280245215,21.718884316415178,101.80727023319615
ranchi-10315586,3125280789,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"796973","10315586",59,16,0.7366860915552262,0.6080320280245215,21.718884316415178,101.80727023319615
ahmedabad-10325396,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"1368466","10325396",0,0,0.0,0.6603720878261355,0.0,0.0
ahmedabad-10325396,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"1368466","10325396",0,0,0.0,0.6603720878261355,0.0,0.0
ahmedabad-10176793,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"581438","10176793",2,0,0.2488076904195221,0.14582246970379414,0.0,8.038336743642208
ahmedabad-10176793,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"581438","10176793",2,0,0.2488076904195221,0.14582246970379414,0.0,8.038336743642208
ahmedabad-10258761,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"708957","10258761",4,0,0.0,0.0,0.0,0.0
ahmedabad-10258761,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"708957","10258761",4,0,0.0,0.0,0.0,0.0
ahmedabad-10176795,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"581440","10176795",10,0,1.5776423398051955,0.4302085120601063,0.0,6.338572278197593
ahmedabad-10176795,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"581440","10176795",10,0,1.5776423398051955,0.4302085120601063,0.0,6.338572278197593
ahmedabad-10249576,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"696715","10249576",1,0,0.18779408765130787,0.0,0.0,5.32498127340824
ahmedabad-10249576,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"696715","10249576",1,0,0.18779408765130787,0.0,0.0,5.32498127340824
ahmedabad-10265737,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"719409","10265737",3,0,0.3909377064469747,0.17724061382335837,0.0,7.673856858846919
ahmedabad-10265737,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"719409","10265737",3,0,0.3909377064469747,0.17724061382335837,0.0,7.673856858846919
ahmedabad-10324645,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"1365580","10324645",0,0,0.0,0.18227848101265823,0.0,0.0
ahmedabad-10324645,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"1365580","10324645",0,0,0.0,0.18227848101265823,0.0,0.0
ahmedabad-10249578,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"696717","10249578",0,1,0.0,0.16087794516776147,0.0,0.0
ahmedabad-10249578,3195285671,CPC -  BHUJ CITY MALL (HP),bhuj,ahmedabad,"696717","10249578",0,1,0.0,0.16087794516776147,0.0,0.0
