"filter_key","po_number","dc_blinkit_internal_city","wh_name","place_of_supply","po_state","item_id","units_ordered","remaining_quantity","total_amount","create_dt","appointment_ts","expiry_ts"
lucknow-10216726,"1735810061288",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10216726",72,72,1872.0,"2026-08-11","2026-08-19","2026-08-21"
lucknow-10249574,"1735810061288",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10249574",12,12,24351.6,"2026-08-11","2026-08-19","2026-08-21"
lucknow-10249578,"1735810061288",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10249578",24,24,18463.2,"2026-08-11","2026-08-19","2026-08-21"
lucknow-10291036,"1735810061288",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10291036",24,24,18463.2,"2026-08-11","2026-08-19","2026-08-21"
lucknow-10291038,"1735810061288",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10291038",50,50,4830.0,"2026-08-11","2026-08-19","2026-08-21"
lucknow-10298083,"1735810061288",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10298083",20,20,20986.0,"2026-08-11","2026-08-19","2026-08-21"
lucknow-10176793,"1735810061603",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10176793",180,180,6804.0,"2026-08-12","2026-08-20","2026-08-22"
lucknow-10216715,"1735810061603",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10216715",72,72,1872.0,"2026-08-12","2026-08-20","2026-08-22"
lucknow-10216722,"1735810061603",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10216722",72,72,1872.0,"2026-08-12","2026-08-20","2026-08-22"
lucknow-10292367,"1735810061603",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10292367",144,144,11095.2,"2026-08-12","2026-08-20","2026-08-22"
lucknow-10315546,"1735810061603",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10315546",48,48,1560.0,"2026-08-12","2026-08-20","2026-08-22"
lucknow-10216715,"1735810061889",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10216715",72,72,1872.0,"2026-08-13","2026-08-20","2026-08-23"
lucknow-10258761,"1735810061889",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10258761",36,36,6804.0,"2026-08-13","2026-08-20","2026-08-23"
lucknow-10291036,"1735810061889",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10291036",24,24,18463.2,"2026-08-13","2026-08-20","2026-08-23"
lucknow-10297369,"1735810061889",lucknow,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,Scheduled,"10297369",20,20,20986.0,"2026-08-13","2026-08-20","2026-08-23"
bengaluru-10176795,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176795",360,360,13608.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10176797,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176797",360,360,13608.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10199527,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10199527",180,180,6804.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10216709,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216709",72,72,1872.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10216715,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216715",288,288,7488.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10216722,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216722",72,72,1872.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10216726,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216726",216,216,5616.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10258761,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10258761",36,36,6804.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10260300,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10260300",36,36,6804.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10298083,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10298083",20,20,20986.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10315341,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315341",240,240,7800.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10315546,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315546",48,48,1560.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10324645,"1736010087559",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10324645",144,144,12060.0,"2026-08-12","2026-08-17","2026-08-18"
bengaluru-10176793,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176793",180,180,6804.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10176797,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176797",180,180,6804.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10216715,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216715",288,288,7488.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10216722,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216722",576,576,14976.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10216726,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216726",144,144,3744.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10258333,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10258333",36,36,6804.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10291036,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10291036",24,24,18463.2,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10292367,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10292367",144,144,11095.2,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10297369,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10297369",20,20,20986.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10315341,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315341",96,96,3120.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10315543,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315543",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10315546,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315546",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10315547,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315547",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10324645,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10324645",144,144,12060.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10325396,"1736010087973",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10325396",432,432,36180.0,"2026-08-13","2026-08-18","2026-08-19"
bengaluru-10176795,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176795",180,180,6804.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10176797,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176797",180,180,6804.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10216709,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216709",144,144,3744.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10216715,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216715",144,144,3744.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10216722,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216722",144,144,3744.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10216726,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216726",792,792,20592.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10249574,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249574",12,12,24351.6,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10258761,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10258761",36,36,6804.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10260300,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10260300",36,36,6804.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10265737,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10265737",36,36,6804.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10265740,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10265740",180,180,6804.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10291036,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10291036",120,120,92316.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10292367,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10292367",144,144,11095.2,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10315341,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315341",192,192,6240.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10315546,"1736010088344",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315546",240,240,7800.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10176793,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176793",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10176794,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176794",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10176795,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176795",360,360,13608.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10176797,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176797",540,540,20412.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10199527,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10199527",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10216715,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216715",576,576,14976.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10216722,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216722",144,144,3744.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10216726,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216726",360,360,9360.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10249574,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249574",12,12,24351.6,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10252336,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10252336",12,12,24351.6,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10258187,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10258187",36,36,6804.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10258761,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10258761",36,36,6804.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10260300,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10260300",36,36,6804.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10265737,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10265737",36,36,6804.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10265740,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10265740",180,180,6804.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10291036,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10291036",24,24,18463.2,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10292367,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10292367",288,288,22190.4,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10315341,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315341",144,144,4680.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10315543,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315543",48,48,1560.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10315546,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315546",96,96,3120.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10315547,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315547",96,96,3120.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10324645,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10324645",144,144,12060.0,"2026-08-15","2026-08-19","2026-08-21"
bengaluru-10325396,"1736010088491",bengaluru,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10325396",144,144,12060.0,"2026-08-15","2026-08-19","2026-08-21"
kundli-10176795,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10176795",180,180,6804.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10176797,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10176797",180,180,6804.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10199527,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10199527",180,180,6804.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10216709,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216709",72,72,1872.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10216715,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216715",360,360,9360.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10216722,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216722",216,216,5616.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10216726,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216726",144,144,3744.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10260300,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10260300",36,36,6804.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10265740,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10265740",180,180,6804.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10292367,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10292367",144,144,11095.2,"2026-08-12","2026-08-18","2026-08-19"
kundli-10315341,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315341",48,48,1560.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10315546,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315546",48,48,1560.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10315547,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315547",288,288,9360.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10324645,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10324645",144,144,12060.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10325396,"2011710093998",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10325396",144,144,12060.0,"2026-08-12","2026-08-18","2026-08-19"
kundli-10249574,"2011710094041",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249574",36,36,73054.8,"2026-08-12","2026-08-18","2026-08-18"
kundli-10249576,"2011710094041",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249576",12,12,23511.6,"2026-08-12","2026-08-18","2026-08-18"
kundli-10249578,"2011710094041",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249578",24,24,18463.2,"2026-08-12","2026-08-18","2026-08-18"
kundli-10252336,"2011710094041",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10252336",24,24,48703.2,"2026-08-12","2026-08-18","2026-08-18"
kundli-10176795,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10176795",360,360,13608.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10176797,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10176797",180,180,6804.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10216715,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216715",360,360,9360.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10216726,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216726",216,216,5616.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10292367,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10292367",144,144,11095.2,"2026-08-13","2026-08-18","2026-08-20"
kundli-10315341,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315341",96,96,3120.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10315543,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315543",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10315546,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315546",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10315547,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315547",48,48,1560.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10325396,"2011710094637",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10325396",144,144,12060.0,"2026-08-13","2026-08-18","2026-08-20"
kundli-10249574,"2011710094655",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249574",156,156,316570.8,"2026-08-13","2026-08-18","2026-08-19"
kundli-10249576,"2011710094655",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249576",12,12,23511.6,"2026-08-13","2026-08-18","2026-08-19"
kundli-10249577,"2011710094655",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249577",6,6,4615.8,"2026-08-13","2026-08-18","2026-08-19"
kundli-10252336,"2011710094655",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10252336",12,12,24351.6,"2026-08-13","2026-08-18","2026-08-19"
kundli-10291036,"2011710094655",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10291036",24,24,18463.2,"2026-08-13","2026-08-18","2026-08-19"
kundli-10297369,"2011710094655",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10297369",20,20,20986.0,"2026-08-13","2026-08-18","2026-08-19"
kundli-10298083,"2011710094655",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10298083",60,60,62958.0,"2026-08-13","2026-08-18","2026-08-19"
kundli-10176797,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10176797",180,180,6804.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10216709,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216709",72,72,1872.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10216715,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216715",504,504,13104.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10216722,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216722",72,72,1872.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10216726,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10216726",216,216,5616.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10260300,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10260300",36,36,6804.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10265737,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10265737",36,36,6804.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10315341,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315341",48,48,1560.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10315546,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10315546",48,48,1560.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10324645,"2011710095241",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10324645",144,144,12060.0,"2026-08-14","2026-08-19","2026-08-21"
kundli-10249574,"2011710095298",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249574",72,72,146109.6,"2026-08-14","2026-08-19","2026-08-20"
kundli-10249576,"2011710095298",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249576",36,36,70534.8,"2026-08-14","2026-08-19","2026-08-20"
kundli-10249577,"2011710095298",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249577",12,12,9231.6,"2026-08-14","2026-08-19","2026-08-20"
kundli-10249578,"2011710095298",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249578",48,48,36926.4,"2026-08-14","2026-08-19","2026-08-20"
kundli-10252336,"2011710095298",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10252336",48,48,97406.4,"2026-08-14","2026-08-19","2026-08-20"
kundli-10291036,"2011710095298",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10291036",24,24,18463.2,"2026-08-14","2026-08-19","2026-08-20"
kundli-10297369,"2011710095298",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10297369",20,20,20986.0,"2026-08-14","2026-08-19","2026-08-20"
kundli-10249574,"2011710095745",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249574",72,72,146109.6,"2026-08-15","2026-08-19","2026-08-21"
kundli-10249576,"2011710095745",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249576",12,12,23511.6,"2026-08-15","2026-08-19","2026-08-21"
kundli-10249577,"2011710095745",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10249577",6,6,4615.8,"2026-08-15","2026-08-19","2026-08-21"
kundli-10252336,"2011710095745",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10252336",72,72,146109.6,"2026-08-15","2026-08-19","2026-08-21"
kundli-10291036,"2011710095745",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10291036",48,48,36926.4,"2026-08-15","2026-08-19","2026-08-21"
kundli-10291038,"2011710095745",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10291038",180,180,17388.0,"2026-08-15","2026-08-19","2026-08-21"
kundli-10297369,"2011710095745",kundli,KUNDLI - FEEDER WAREHOUSE,kundli,Scheduled,"10297369",20,20,20986.0,"2026-08-15","2026-08-19","2026-08-21"
